nama,jenis,energy0,idm0,cont0,korelasi0,energy45,idm45,cont45,korelasi45,energy90,idm90,cont90,korelasi90,energy135,idm135,cont135,korelasi135,lebel
ngengat/28.jpg,G1,0.023174725762430192,0.15468113975576644,206.36591108628693,0.4668292477149252,0.019054539967758147,0.09805923250496765,355.3462530023174,0.44992340641421646,0.02255123470971679,0.1439412023429707,262.46803929747944,0.4603399389797447,0.01888445568396377,0.09733683606896444,384.9394063679724,0.44659001132666,0
ngengat/9.jpg,G1,0.035993639059705096,0.30871410214266515,13.073562591518936,0.3251083616431851,0.029108884497534245,0.19998328816716998,21.954921068572933,0.32423340099857595,0.032859956158331316,0.259635146738284,11.539216363379646,0.32528767820635146,0.029068227962653355,0.19806380337735827,22.48260045471989,0.3241775091333402,0
ngengat/23.jpg,G1,0.011320929222503601,0.041391853539593154,672.9828116880677,0.4109319470092513,0.010258061010175413,0.026404400431080076,976.977594799577,0.38276695655461257,0.01140912923528109,0.041821513170905,701.6698960498467,0.40833146088287575,0.010200006836000789,0.027670333591466135,1022.8329917993493,0.3784704143543175,0
ngengat/46.jpg,G1,0.030200625089474315,0.09960506858170035,33.96003533130839,0.26750696948552627,0.026784916618682087,0.07573809250506292,53.9257834262871,0.26553900681885306,0.030113668154106807,0.0969247276550653,35.73662078996683,0.26730087947026876,0.026792653827761494,0.07506324270520141,59.29779332468974,0.264984766683532,0
ngengat/3.jpg,G1,0.024852949339320016,0.16044417463449143,366.3296234464963,0.42430675779470306,0.019990419847811434,0.09971919750204211,558.6581546097294,0.40586942401463844,0.022935260700289003,0.1392150232243451,384.5623168600231,0.42265330643797816,0.019767784819419775,0.09832015762500915,556.0628706047767,0.4061195626089,0
ngengat/68.jpg,G1,0.057315538235194786,0.33945779519373026,117.86360910072305,0.16612659373763233,0.04088985774868192,0.19874822988047017,210.58317309921432,0.15090839405892692,0.04714199309597567,0.25181205545887364,176.87051153306587,0.15621475182157543,0.040945626329496325,0.1944841330985387,208.01817263483034,0.1513323618332561,0
ngengat/58.jpg,G1,0.03484214064715332,0.2275694395584635,55.35296715839209,0.4594887883884893,0.029577911798430112,0.17143103117334502,148.5256582880123,0.45326383500719897,0.034120555879974625,0.2178667458484947,104.91169320535288,0.4562526480361263,0.029176635139880204,0.1658535756096628,131.13587620600205,0.45437649470714225,0
ngengat/67.jpg,G1,0.017679936246848917,0.09324367467475457,173.60769015883469,0.4308011314046676,0.01587705984083031,0.07270142317147675,255.81380985959777,0.4250126579561097,0.01963127979020596,0.13168927153835508,191.20529257135064,0.4306137803698138,0.01546866240299912,0.06955268288774542,327.01583191821805,0.4200355830400336,0
ngengat/2.jpg,G1,0.026696639044495946,0.2061644407345576,316.9618739566071,0.3806206294368789,0.023162694200853935,0.15015023374047617,438.72473017746404,0.36931197925469555,0.026374924377548802,0.20741413005890796,280.1001947557812,0.38387617372593846,0.02337598817053664,0.1595685701966231,437.8862398649551,0.369392575617502,0
ngengat/54.jpg,G1,0.02994441697216255,0.24821240665308902,60.44572089273704,0.4263356256094171,0.025523023842641192,0.18522059272100588,101.75538839843352,0.42267070816445945,0.030828761912071435,0.26187242338027505,43.948242247365506,0.4277382720678987,0.027508400305767032,0.21688667645116605,65.40489602646501,0.42585142167790135,0
ngengat/26.jpg,G1,0.010242009959056348,0.02805017921146947,491.5480161290367,0.35946731746804217,0.009832462788332979,0.026353809854856528,566.3197007104459,0.35407267798845504,0.010898887649335845,0.03147626800814642,350.26651967425397,0.37002900841348646,0.009749209693301885,0.025232188512859192,573.492960246807,0.3535414273123713,0
ngengat/13.jpg,G1,0.031190016166841066,0.149970149253731,245.55542288557228,0.5002413686001284,0.0272575659326732,0.12292054099213999,321.05099008858855,0.4909793911183594,0.03213656222564163,0.20505812474936494,206.2926047487488,0.5035062085189931,0.026926779032707106,0.11498180152646789,303.90382777554913,0.4928542558486845,0
ngengat/5.jpg,G1,0.12873123369018893,0.3310190233854358,42.90132830485858,0.7133288172677316,0.11451014371902754,0.2651248074022261,98.02267378020294,0.7089676135852543,0.12886021293082453,0.3284448737408118,63.91061606107412,0.7116725816170959,0.11435087898645023,0.26197934336769474,87.03092096146217,0.709798114440787,0
ngengat/39.jpg,G1,0.08016637360640183,0.2844113263785392,529.1172180824724,0.5110738935713088,0.07526165040781259,0.18279923300885423,852.3688661009184,0.4961659267421894,0.07870364798393971,0.22190955744698726,737.1104924824444,0.5007820849590827,0.07532621260233074,0.19198860980913243,991.0406207766058,0.4899614010849788,0
ngengat/34.jpg,G1,0.02726811132614881,0.20552595754693184,89.92588359859562,0.2751215988794824,0.023688392073308442,0.12361207246181732,114.18389145622967,0.2723103934819989,0.028709706004033712,0.21289411983084486,59.96906085573228,0.27787985940416154,0.024131819529416197,0.13896614857556824,133.89095094945054,0.2704381572750009,0
ngengat/59.jpg,G1,0.023371432197218517,0.1674843444617287,383.2872841131206,0.4149734078002314,0.019166312228465893,0.10415623903316679,611.4112030978735,0.3953915586890844,0.023242587427587683,0.1733452709484382,389.99415418684623,0.41561813714038004,0.018669647131276345,0.09834112064147645,536.9173032173965,0.4020156502828966,0
ngengat/51.jpg,G1,0.024274203381896845,0.13118356908814852,333.4759849756304,0.27525349397586624,0.020116749400076243,0.08505133414135788,478.21910786191495,0.26541696960900096,0.024629578379912986,0.13409388355873247,214.7279390875337,0.2837198421447084,0.021160554449773397,0.0919396343786255,290.54030982908506,0.2787415294616948,0
ngengat/20.jpg,G1,0.06585607368945469,0.4071348584226525,43.73890177571597,0.3818184415506431,0.05310051858312283,0.28599817330797644,102.1365365760375,0.3796372115939388,0.062103596156789155,0.38045836166979907,80.31165905340593,0.3800835564276808,0.054100630094034825,0.30475404495832115,115.75060433948617,0.3789205873619524,0
ngengat/35.jpg,G1,0.046085124958511386,0.22191309723912753,77.1033675302843,0.1819672090824149,0.0373993625297799,0.13947412587339705,158.91329734761845,0.16912845283140945,0.04190389740035035,0.17865857369877003,117.80073527445475,0.17548976787496598,0.03809671189950232,0.14410292441644124,155.38094570643779,0.16968565606898228,0
ngengat/45.jpg,G1,0.009848725929881631,0.037395275250800025,352.8549952438655,0.40979354974143234,0.009232360400913785,0.030922462194585137,435.34541558629394,0.40461568639491674,0.010852499097071226,0.04392331730629431,227.96557002198742,0.4176228625448367,0.009096479588864477,0.030077795331548796,447.468134646797,0.4038467796858221,0
ngengat/27.jpg,G1,0.02075450213655278,0.2179363411542366,112.85194686977094,0.42482943068758244,0.017307085376717123,0.15207257326777798,156.14560485061034,0.4223836623142522,0.019819232926495425,0.20252196491829755,123.02169953215828,0.42428772336005616,0.017068575710712946,0.14644796226000215,162.01587882704902,0.4220378776305737,0
ngengat/38.jpg,G1,0.010242009959056348,0.02805017921146947,491.5480161290367,0.35946731746804217,0.009832462788332979,0.026353809854856528,566.3197007104459,0.35407267798845504,0.010898887649335845,0.03147626800814642,350.26651967425397,0.37002900841348646,0.009749209693301885,0.025232188512859192,573.492960246807,0.3535414273123713,0
ngengat/47.jpg,G1,0.03308450680932934,0.3266111819511271,35.93758658011571,0.3916317580726853,0.02775589415594426,0.22938668886943883,57.81629199498832,0.390063167892672,0.03543798324291952,0.3531065822113511,29.66319693225925,0.3921220509341918,0.028541976763220178,0.24029608628977572,57.36991298634631,0.3900858368740874,0
ngengat/63.jpg,G1,0.03335104003846604,0.0896659683694379,1128.6702617463507,0.44681132786534344,0.02745539302055165,0.05780543723779366,1356.4026070883888,0.43192738838004596,0.03106421159541106,0.0818444485940189,1092.636282574866,0.4486282805980884,0.027639769117043782,0.058832621679519005,1219.988060947164,0.44067714577520545,0
ngengat/50.jpg,G1,0.03765293560884454,0.26080875889075367,106.01382562135495,0.2693620040429954,0.02669144103683009,0.1348380521891488,240.9869266758761,0.25832040539709133,0.03031211253140296,0.18662748735800588,139.33482009535408,0.266823295638326,0.027069911572375083,0.1372263606283251,167.41020855146374,0.26448142174654127,0
ngengat/36.jpg,G1,0.04297610663960483,0.3107735765549204,23.18168071092012,0.6107047444140302,0.03700850010588464,0.23736852911910994,56.84063148056751,0.6083750543113342,0.04238708038699235,0.3089676075130893,34.15681685403854,0.6101879980055864,0.03696483619385034,0.2264186364750451,50.445709497193086,0.6088775899195383,0
ngengat/65.jpg,G1,0.13324218221875633,0.46988116826551707,83.54997342858918,0.14290922463867606,0.12045942246529497,0.4059474733175941,121.12481827407802,0.13977954863236713,0.13352386737105645,0.46566497917486177,74.8898242684155,0.1437431350965169,0.1215981395168376,0.4112824684210744,124.84754204458035,0.1394505311357356,0
ngengat/7.jpg,G1,0.042458940101161656,0.2302110691117716,53.548375932967936,0.3209651902536435,0.036599208534557365,0.16889659614335015,87.53618276103279,0.31753175948296924,0.0422863116366702,0.21801259194642278,52.08262031706993,0.32114007160897334,0.03606814248107124,0.1702112276344523,98.00935342731294,0.31643380580079444,0
ngengat/30.jpg,G1,0.03452618932632402,0.18610270342618715,35.95881108421144,0.2836246024868232,0.031206785734042747,0.15214514844110916,57.08818323334542,0.2807792157410963,0.03365204506355815,0.17636977390832384,33.88595207291512,0.2838708941250711,0.030947117679267177,0.15075711559719032,52.15137750801583,0.2814424377017186,0
ngengat/56.jpg,G1,0.03456417645588395,0.21142120926181315,63.25404297016778,0.3838590731861525,0.029452016905807534,0.15022517993324172,128.9993826117505,0.38037904370167835,0.03319919450849501,0.19277036112862161,84.11092915197993,0.3827266234661269,0.029507817896549653,0.14577690120230047,124.54878160095822,0.3806139610379273,0
ngengat/70.jpg,G1,0.01298887070216732,0.04588967332774919,679.0452514857928,0.525581534253963,0.012361060329657381,0.03860205517803758,990.1384035223662,0.4999513283351312,0.015602546802712449,0.07394534778637536,643.8048418295176,0.5288562903800577,0.011865149584459712,0.035253843978168664,1089.6019532139455,0.49162934433071975,0
ngengat/33.jpg,G1,0.029436430613038814,0.15628680895766317,25.08067736353841,0.5854115362526358,0.027528059982637704,0.13396287488059158,38.36291357109793,0.583863795529963,0.029954131512256153,0.16028365228538083,21.20564681839452,0.5859832786526138,0.02819501796650185,0.14046436336589493,33.19571556535917,0.584489856227288,0
